New PAW TMT results file!																												
"Program ""PAW_protein_grouper.py"" run on Fri Feb  8 15:55:01 2019"																		Media_2.1		Exo_2.1		Exo_2.2	Media_2.2	Exo_3.1		Exo_3.2	Media_3.2	
1209	1	sp|P57780|ACTN4_MOUSE	 	 	"sp|O88990|ACTN3_MOUSE, sp|P57780|ACTN4_MOUSE, sp|Q7TPR4|ACTN1_MOUSE, sp|Q9JI91|ACTN2_MOUSE, tr|E9PX29|E9PX29_MOUSE"	 	61.5	912	104976	Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1	127	70	0.551	127	70	100.059	70	"868,518"	"18,952"	"729,007"	"10,082"	"582,496"	"1,118,095"	"713,862"	"54,180"	"799,256"	"764,063"	"9,186"
1591	1	sp|Q02053|UBA1_MOUSE	 	 	 	 	48.2	1058	117808	Ubiquitin-like modifier-activating enzyme 1 OS=Mus musculus OX=10090 GN=Uba1 PE=1 SV=1	126	126	1	126	126	126	126	"1,960,103"	"54,359"	"1,663,402"	"32,535"	"1,271,931"	"2,531,575"	"1,751,582"	"121,293"	"2,021,310"	"1,789,680"	"18,225"
600	1	sp|P09528|FRIH_MOUSE	 	 	 	 	68.7	182	21066	Ferritin heavy chain OS=Mus musculus OX=10090 GN=Fth1 PE=1 SV=2	125	125	1	125	125	125	125	"424,397"	"11,405"	"2,546,783"	150	"2,670,072"	"298,186"	"4,392,426"	"6,852"	"5,254,735"	"418,330"	"107,029"
597	1	sp|P09405|NUCL_MOUSE	 	 	 	 	44.4	707	76722	Nucleolin OS=Mus musculus OX=10090 GN=Ncl PE=1 SV=2	124	124	1	124	124	124	124	"5,530,669"	"51,593"	"2,123,266"	"98,754"	"1,477,756"	"6,576,897"	"1,851,846"	"329,337"	"2,117,203"	"3,777,661"	"17,522"
2556	1	sp|Q7TPR4|ACTN1_MOUSE	 	 	"sp|O88990|ACTN3_MOUSE, sp|P57780|ACTN4_MOUSE, sp|Q7TPR4|ACTN1_MOUSE, sp|Q9JI91|ACTN2_MOUSE"	 	60	892	103067	Alpha-actinin-1 OS=Mus musculus OX=10090 GN=Actn1 PE=1 SV=1	124	68	0.548	124	68	95.614	68	"1,004,262"	"18,210"	"714,525"	"12,609"	"574,978"	"1,293,503"	"801,360"	"66,652"	"950,373"	"916,884"	"10,710"
5473	1	sp|O35744|CHIL3_MOUSE_family	 	sp|O35744|CHIL3_MOUSE&sp|Q91Z98|CHIL4_MOUSE	 	 	'(64.8)	'(398)	'(44458)	'(Chitinase-like protein 3 OS=Mus musculus OX=10090 GN=Chil3 PE=1 SV=2)	122	122	1	122	122	122	122	"2,899,878"	"64,567"	"1,459,096"	"40,582"	"1,241,694"	"3,488,735"	"1,608,320"	"178,321"	"1,730,836"	"2,054,910"	"13,359"
449	1	sp|O88569|ROA2_MOUSE	 	 	"sp|O88569|ROA2_MOUSE, sp|P49312|ROA1_MOUSE, sp|Q8BG05|ROA3_MOUSE, sp|Q9CX86|ROA0_MOUSE, tr|V9GX38|V9GX38_MOUSE"	 	65.4	353	37402	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Mus musculus OX=10090 GN=Hnrnpa2b1 PE=1 SV=2	121	106	0.876	121	106	113.168	106	"1,899,588"	"200,384"	"1,128,727"	"35,537"	"908,799"	"2,197,094"	"1,100,272"	"114,826"	"1,312,913"	"1,460,764"	"15,740"
777	1	sp|P21550|ENOB_MOUSE	 	 	"sp|P17182|ENOA_MOUSE, sp|P17183|ENOG_MOUSE, sp|P21550|ENOB_MOUSE"	 	32	434	47024	Beta-enolase OS=Mus musculus OX=10090 GN=Eno3 PE=1 SV=3	121	7	0.058	121	7	9.267	7	"157,944"	820	"130,879"	"1,035"	"98,950"	"183,025"	"186,170"	"10,700"	"194,371"	"183,758"	"2,985"
2189	1	sp|Q62261|SPTB2_MOUSE	 	 	"sp|P15508|SPTB1_MOUSE, sp|Q62261|SPTB2_MOUSE, tr|E9PX29|E9PX29_MOUSE"	 	42	2363	274220	"Spectrin beta chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptbn1 PE=1 SV=2"	120	116	0.967	120	116	119.772	116	"943,549"	"41,925"	"556,369"	"7,451"	"488,472"	"1,257,776"	"616,222"	"63,498"	"711,632"	"826,659"	"7,956"
1368	1	sp|P62962|PROF1_MOUSE	 	 	 	 	75	140	14957	Profilin-1 OS=Mus musculus OX=10090 GN=Pfn1 PE=1 SV=2	119	119	1	119	119	119	119	"2,273,747"	"24,847"	"1,853,982"	"25,036"	"1,566,733"	"2,529,088"	"2,335,228"	"138,913"	"2,484,667"	"2,067,128"	"24,216"
1496	1	sp|P84228|H32_MOUSE	 	 	"sp|P02301|H3C_MOUSE, sp|P68433|H31_MOUSE, sp|P84228|H32_MOUSE"	 	55.9	136	15388	Histone H3.2 OS=Mus musculus OX=10090 GN=Hist1h3b PE=1 SV=2	118	22	0.186	118	22	73.954	22	"92,236"	150	"31,516"	150	"75,778"	"124,130"	"83,828"	"2,841"	"105,849"	"67,208"	150
2089	1	sp|Q61207|SAP_MOUSE	 	 	 	 	48.8	557	61422	Prosaposin OS=Mus musculus OX=10090 GN=Psap PE=1 SV=2	118	118	1	118	118	118	118	"3,191,919"	"105,129"	"1,659,286"	"39,338"	"1,351,967"	"3,371,671"	"3,367,021"	"247,853"	"3,762,204"	"4,915,286"	"24,050"
4639	1	sp|Q9DCD0|6PGD_MOUSE	 	 	 	 	65.2	483	53247	"6-phosphogluconate dehydrogenase, decarboxylating OS=Mus musculus OX=10090 GN=Pgd PE=1 SV=3"	118	118	1	118	118	118	118	"1,982,379"	"73,792"	"1,957,190"	"26,626"	"1,573,918"	"2,605,722"	"2,154,626"	"137,663"	"2,415,706"	"1,757,175"	"23,157"
4766	1	sp|Q9ET01|PYGL_MOUSE	 	 	"sp|Q8CI94|PYGB_MOUSE, sp|Q9ET01|PYGL_MOUSE, sp|Q9WUB3|PYGM_MOUSE"	 	53.4	850	97462	"Glycogen phosphorylase, liver form OS=Mus musculus OX=10090 GN=Pygl PE=1 SV=4"	117	104	0.889	117	104	115.736	104	"1,956,901"	"54,205"	"1,480,090"	"16,111"	"1,307,724"	"2,281,412"	"2,229,716"	"114,484"	"2,454,177"	"1,823,409"	"38,474"
572	1	sp|P07356|ANXA2_MOUSE	 	 	 	 	64.3	339	38676	Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2	116	116	1	116	116	116	116	"1,609,794"	"92,582"	"2,773,783"	"7,394"	"2,387,752"	"1,802,039"	"3,685,449"	"143,950"	"4,116,242"	"2,416,108"	"49,365"
4842	1	sp|Q9JJZ2|TBA8_MOUSE	 	 	"sp|P05213|TBA1B_MOUSE, sp|P05214|TBA3_MOUSE, sp|P68368|TBA4A_MOUSE, sp|P68369|TBA1A_MOUSE, sp|P68373|TBA1C_MOUSE, sp|Q3UX10|TBAL3_MOUSE, sp|Q9JJZ2|TBA8_MOUSE"	 	51.9	449	50051	Tubulin alpha-8 chain OS=Mus musculus OX=10090 GN=Tuba8 PE=1 SV=1	116	12	0.103	116	12	35.122	13	"52,162"	150	"32,766"	446	"28,477"	"63,234"	"44,659"	"3,305"	"55,973"	"53,732"	570
2370	1	sp|Q6P4T2|U520_MOUSE	 	 	 	 	31.7	2136	244544	U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus OX=10090 GN=Snrnp200 PE=1 SV=1	111	111	1	111	111	111	111	"1,467,866"	"40,798"	"820,274"	"9,987"	"672,531"	"1,776,962"	"833,929"	"67,547"	"923,729"	"1,205,195"	"8,184"
3607	1	sp|Q8VEK3|HNRPU_MOUSE	 	 	 	 	37.2	800	87917	Heterogeneous nuclear ribonucleoprotein U OS=Mus musculus OX=10090 GN=Hnrnpu PE=1 SV=1	110	110	1	110	110	110	110	"3,131,107"	"110,356"	"2,228,928"	"48,741"	"1,662,737"	"4,002,490"	"2,024,718"	"217,623"	"2,329,126"	"2,609,743"	"27,305"
970	1	sp|P38647|GRP75_MOUSE	 	 	"sp|P17156|HSP72_MOUSE, sp|P38647|GRP75_MOUSE, sp|P63017|HSP7C_MOUSE"	 	56.8	679	73460	"Stress-70 protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspa9 PE=1 SV=3"	109	106	0.972	109	106	107.161	106	"1,878,095"	"60,790"	"1,079,273"	"19,483"	"814,745"	"2,345,607"	"931,759"	"108,387"	"1,059,403"	"1,551,695"	"3,046"
5474	1	sp|Q9DBJ1|PGAM1_MOUSE_family	 	sp|Q9DBJ1|PGAM1_MOUSE&sp|O70250|PGAM2_MOUSE	 	 	'(67.7)	'(254)	'(28832)	'(Phosphoglycerate mutase 1 OS=Mus musculus OX=10090 GN=Pgam1 PE=1 SV=3)	109	109	1	109	109	109	109	"1,773,983"	"40,666"	"1,581,994"	"27,824"	"1,236,669"	"2,087,945"	"2,052,577"	"133,587"	"2,542,299"	"1,758,975"	"32,359"
1195	1	sp|P56480|ATPB_MOUSE	 	 	 	 	53.7	529	56300	"ATP synthase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1b PE=1 SV=2"	108	108	1	108	108	108	108	"1,987,182"	"103,996"	"1,421,396"	"28,746"	"1,190,929"	"2,458,463"	"1,439,591"	"105,821"	"1,616,201"	"1,616,554"	"17,836"
1413	1	sp|P68433|H31_MOUSE	 	 	"sp|P02301|H3C_MOUSE, sp|P68433|H31_MOUSE, sp|P84228|H32_MOUSE"	 	55.9	136	15404	Histone H3.1 OS=Mus musculus OX=10090 GN=Hist1h3a PE=1 SV=2	108	12	0.111	108	12	40.339	12	"8,515"	150	150	150	"8,930"	"9,649"	"6,983"	150	"3,946"	"4,040"	150
1576	1	sp|Q00612|G6PD1_MOUSE	 	 	 	 	56.7	515	59262	Glucose-6-phosphate 1-dehydrogenase X OS=Mus musculus OX=10090 GN=G6pdx PE=1 SV=3	107	107	1	107	107	107	107	"1,811,815"	"81,467"	"1,646,787"	"24,875"	"1,373,097"	"2,289,216"	"1,994,581"	"109,767"	"2,221,087"	"1,681,008"	"25,079"
4740	1	sp|Q9ERU9|RBP2_MOUSE	 	 	"sp|Q99KR7|PPIF_MOUSE, sp|Q9CR16|PPID_MOUSE, sp|Q9ERU9|RBP2_MOUSE"	 	30.3	3053	341117	E3 SUMO-protein ligase RanBP2 OS=Mus musculus OX=10090 GN=Ranbp2 PE=1 SV=2	107	106	0.991	107	106	106.779	106	"863,213"	"5,412"	"602,630"	"4,403"	"446,819"	"1,113,306"	"510,148"	"37,501"	"608,327"	"731,408"	"3,540"
717	1	sp|P16546|SPTN1_MOUSE	 	 	"sp|P08032|SPTA1_MOUSE, sp|P16546|SPTN1_MOUSE"	 	37.4	2472	284594	"Spectrin alpha chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptan1 PE=1 SV=4"	106	105	0.991	106	105	105.972	105	"1,181,452"	"48,972"	"744,910"	"6,722"	"634,149"	"1,456,489"	"800,282"	"66,353"	"867,851"	"1,030,724"	"6,278"
1258	1	sp|P60843|IF4A1_MOUSE	 	 	"sp|P10630|IF4A2_MOUSE, sp|P60843|IF4A1_MOUSE, sp|Q91VC3|IF4A3_MOUSE"	 	66	406	46153	Eukaryotic initiation factor 4A-I OS=Mus musculus OX=10090 GN=Eif4a1 PE=1 SV=1	106	56	0.528	106	56	100.897	56	"1,485,105"	"35,467"	"779,014"	"24,790"	"576,449"	"1,842,974"	"642,686"	"98,532"	"738,365"	"1,017,182"	"9,895"
424	1	sp|O88342|WDR1_MOUSE	 	 	 	 	65	606	66406	WD repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Wdr1 PE=1 SV=3	104	104	1	104	104	104	104	"1,623,204"	"53,812"	"1,638,557"	"18,708"	"1,470,086"	"2,138,682"	"2,179,712"	"116,474"	"2,662,458"	"1,705,258"	"37,537"
689	1	sp|P14733|LMNB1_MOUSE	 	 	"sp|P14733|LMNB1_MOUSE, sp|P21619|LMNB2_MOUSE, sp|P48678|LMNA_MOUSE"	 	54.4	588	66785	Lamin-B1 OS=Mus musculus OX=10090 GN=Lmnb1 PE=1 SV=3	104	97	0.933	104	97	101.432	97	"1,681,160"	"30,595"	"1,159,081"	"22,124"	"920,751"	"2,039,990"	"1,162,104"	"111,569"	"1,341,719"	"1,474,322"	"10,835"
1475	1	sp|P80318|TCPG_MOUSE	 	 	 	 	61.3	545	60629	T-complex protein 1 subunit gamma OS=Mus musculus OX=10090 GN=Cct3 PE=1 SV=1	104	104	1	104	104	104	104	"1,847,734"	"124,076"	"1,134,233"	"28,976"	"896,117"	"2,458,423"	"1,068,079"	"106,108"	"1,260,937"	"1,500,356"	"13,062"
682	1	sp|P14211|CALR_MOUSE	 	 	 	 	58.7	416	47994	Calreticulin OS=Mus musculus OX=10090 GN=Calr PE=1 SV=1	103	103	1	103	103	103	103	"3,524,998"	"42,975"	"2,646,552"	"60,820"	"2,026,523"	"4,306,381"	"2,820,261"	"234,976"	"3,326,882"	"3,083,959"	"44,195"
808	1	sp|P24527|LKHA4_MOUSE	 	 	 	 	57	611	69050	Leukotriene A-4 hydrolase OS=Mus musculus OX=10090 GN=Lta4h PE=1 SV=4	102	102	1	102	102	102	102	"2,284,621"	"43,899"	"2,082,020"	"27,832"	"1,710,829"	"2,725,786"	"2,229,199"	"134,047"	"2,469,379"	"1,656,151"	"34,503"
2270	1	sp|Q64727|VINC_MOUSE	 	 	 	 	49	1066	116716	Vinculin OS=Mus musculus OX=10090 GN=Vcl PE=1 SV=4	102	102	1	102	102	102	102	"981,588"	"43,193"	"1,062,323"	"6,051"	"941,901"	"1,245,825"	"1,164,120"	"55,686"	"1,285,520"	"852,917"	"16,825"
2103	1	sp|Q61316|HSP74_MOUSE	 	 	"sp|P48722|HS74L_MOUSE, sp|Q61316|HSP74_MOUSE, sp|Q61699|HS105_MOUSE"	 	52	841	94132	Heat shock 70 kDa protein 4 OS=Mus musculus OX=10090 GN=Hspa4 PE=1 SV=1	101	94	0.931	101	94	98.917	94	"1,216,634"	"39,211"	"761,055"	"15,476"	"591,868"	"1,516,568"	"780,447"	"77,661"	"871,567"	"1,025,533"	"11,996"
3643	1	sp|Q91V92|ACLY_MOUSE	 	 	 	 	44.2	1091	119727	ATP-citrate synthase OS=Mus musculus OX=10090 GN=Acly PE=1 SV=1	100	100	1	100	100	100	100	"1,500,070"	"45,552"	"843,398"	"17,918"	"703,370"	"1,740,378"	"979,702"	"73,918"	"1,087,958"	"1,375,036"	"11,405"
524	1	sp|P02301|H3C_MOUSE (+1)	sp|P02301|H3C_MOUSE&sp|P84244|H33_MOUSE	 	"sp|P02301|H3C_MOUSE, sp|P68433|H31_MOUSE, sp|P84228|H32_MOUSE"	 	55.9	136	15315	Histone H3.3C OS=Mus musculus OX=10090 GN=H3f3c PE=3 SV=3	99	7	0.071	99	7	22.707	7	"15,616"	150	"6,171"	150	"5,632"	"10,405"	"14,793"	150	"13,726"	"9,344"	150
562	1	sp|P06745|G6PI_MOUSE	 	 	 	 	48.4	558	62766	Glucose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Gpi PE=1 SV=4	99	99	1	99	99	99	99	"2,745,667"	"83,432"	"2,183,354"	"35,605"	"1,834,441"	"3,117,168"	"2,788,899"	"206,118"	"2,981,287"	"2,576,687"	"41,658"
3182	1	sp|Q8CGC7|SYEP_MOUSE	 	 	 	 	41	1512	170077	Bifunctional glutamate/proline--tRNA ligase OS=Mus musculus OX=10090 GN=Eprs PE=1 SV=4	99	99	1	99	99	99	99	"1,406,122"	"50,645"	"860,525"	"12,106"	"684,524"	"1,897,676"	"878,146"	"89,639"	"1,025,139"	"1,222,712"	"11,262"
3928	1	sp|Q99JY9|ARP3_MOUSE	 	 	 	 	64.4	418	47357	Actin-related protein 3 OS=Mus musculus OX=10090 GN=Actr3 PE=1 SV=3	99	99	1	99	99	99	99	"1,287,043"	"46,479"	"1,136,431"	"10,431"	"1,017,146"	"1,494,226"	"1,412,802"	"83,809"	"1,552,094"	"1,203,755"	"18,460"
5392	1	tr|Q3U1U4|Q3U1U4_MOUSE	 	 	"sp|P05555|ITAM_MOUSE, tr|Q3U1U4|Q3U1U4_MOUSE"	 	33.3	1232	135943	"Predicted gene, 49368 OS=Mus musculus OX=10090 GN=Gm49368 PE=1 SV=1"	99	5	0.051	99	5	52	5	"22,614"	150	"19,195"	150	"22,756"	"28,882"	"31,588"	927	"34,553"	"25,418"	562
578	1	sp|P08003|PDIA4_MOUSE	 	 	 	 	50	638	71982	Protein disulfide-isomerase A4 OS=Mus musculus OX=10090 GN=Pdia4 PE=1 SV=3	97	97	1	97	97	97	97	"1,959,320"	"90,788"	"1,799,203"	"22,789"	"1,417,744"	"2,287,994"	"2,443,416"	"143,827"	"2,927,994"	"2,254,606"	"42,737"
1075	1	sp|P49290|PERE_MOUSE	 	 	"sp|P11247|PERM_MOUSE, sp|P49290|PERE_MOUSE"	 	47.8	716	81379	Eosinophil peroxidase OS=Mus musculus OX=10090 GN=Epx PE=1 SV=2	97	66	0.68	97	66	72.374	66	"722,957"	"77,099"	"815,997"	"8,887"	"739,971"	"920,520"	"835,959"	"46,755"	"934,705"	"679,452"	"9,376"
498	1	sp|O89053|COR1A_MOUSE	 	 	"sp|O89053|COR1A_MOUSE, sp|Q9WUM4|COR1C_MOUSE"	 	46.4	461	50989	Coronin-1A OS=Mus musculus OX=10090 GN=Coro1a PE=1 SV=5	95	87	0.916	95	87	92.48	87	"2,116,525"	"43,449"	"2,191,359"	"34,240"	"1,847,116"	"2,583,558"	"2,808,075"	"164,626"	"3,230,942"	"2,153,386"	"21,711"
581	1	sp|P08071|TRFL_MOUSE	 	 	 	 	65.8	707	77837	Lactotransferrin OS=Mus musculus OX=10090 GN=Ltf PE=1 SV=4	95	95	1	95	95	95	95	"2,363,939"	"34,158"	"736,691"	"37,135"	"624,287"	"3,073,401"	"601,040"	"134,686"	"673,309"	"1,331,593"	"4,658"
663	1	sp|P13020|GELS_MOUSE	 	 	 	 	41.5	780	85941	Gelsolin OS=Mus musculus OX=10090 GN=Gsn PE=1 SV=3	95	95	1	95	95	95	95	"523,162"	"57,128"	"774,541"	"3,080"	"685,628"	"638,952"	"1,354,055"	"37,184"	"1,530,217"	"814,133"	"23,109"
5475	1	sp|Q8BG05|ROA3_MOUSE_family	 	sp|Q8BG05|ROA3_MOUSE&tr|V9GX38|V9GX38_MOUSE	"sp|O88569|ROA2_MOUSE, sp|P49312|ROA1_MOUSE, sp|Q8BG05|ROA3_MOUSE&tr|V9GX38|V9GX38_MOUSE, sp|Q9CX86|ROA0_MOUSE"	 	'(50.9)	'(379)	'(39652)	'(Heterogeneous nuclear ribonucleoprotein A3 OS=Mus musculus OX=10090 GN=Hnrnpa3 PE=1 SV=1)	95	83	0.874	95	83	86.952	83	"1,634,076"	"156,412"	"872,606"	"51,842"	"703,766"	"1,933,412"	"834,109"	"98,187"	"1,018,355"	"1,246,784"	"6,085"
511	1	sp|P01027|CO3_MOUSE	 	 	 	 	37	1663	186482	Complement C3 OS=Mus musculus OX=10090 GN=C3 PE=1 SV=3	94	94	1	94	94	94	94	"1,617,383"	"41,451"	"755,061"	"14,652"	"534,274"	"1,935,165"	"748,636"	"90,641"	"838,324"	"1,334,919"	"5,240"
1378	1	sp|P63038|CH60_MOUSE	 	 	 	 	59.9	573	60955	"60 kDa heat shock protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspd1 PE=1 SV=1"	93	93	1	93	93	93	93	"3,045,539"	"63,102"	"1,959,617"	"51,880"	"1,548,796"	"4,170,465"	"1,447,855"	"206,561"	"1,637,469"	"2,515,522"	"12,624"
1602	1	sp|Q03265|ATPA_MOUSE	 	 	 	 	59.3	553	59752	"ATP synthase subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1a PE=1 SV=1"	92	92	1	92	92	92	92	"2,492,717"	"128,259"	"1,882,266"	"34,712"	"1,553,901"	"3,053,652"	"1,933,506"	"142,798"	"2,091,676"	"2,234,462"	"17,339"
3568	1	sp|Q8VDN2|AT1A1_MOUSE	 	 	"sp|Q6PIC6|AT1A3_MOUSE, sp|Q6PIE5|AT1A2_MOUSE, sp|Q8VDN2|AT1A1_MOUSE"	 	39.5	1023	112981	Sodium/potassium-transporting ATPase subunit alpha-1 OS=Mus musculus OX=10090 GN=Atp1a1 PE=1 SV=1	92	60	0.652	92	60	85.967	60	"524,581"	"16,292"	"490,383"	"7,531"	"374,665"	"705,625"	"501,675"	"24,023"	"588,480"	"471,143"	"6,679"
707	1	sp|P15864|H12_MOUSE	 	 	"sp|P15864|H12_MOUSE, sp|P43274|H14_MOUSE, sp|P43275|H11_MOUSE, sp|P43276|H15_MOUSE, sp|P43277|H13_MOUSE"	 	41	212	21266	Histone H1.2 OS=Mus musculus OX=10090 GN=Hist1h1c PE=1 SV=2	91	15	0.165	91	15	57.882	15	"662,299"	"15,522"	"543,654"	"4,740"	"462,882"	"759,466"	"597,581"	"32,868"	"669,742"	"499,672"	"9,496"
2523	1	sp|Q78PY7|SND1_MOUSE	 	 	 	 	49.6	910	102087	Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1	91	91	1	91	91	91	91	"1,573,687"	"84,998"	"1,112,128"	"16,809"	"870,177"	"2,026,001"	"1,094,130"	"93,758"	"1,237,274"	"1,442,886"	"8,466"
4349	1	sp|Q9D0E1|HNRPM_MOUSE	 	 	 	 	46.9	729	77648	Heterogeneous nuclear ribonucleoprotein M OS=Mus musculus OX=10090 GN=Hnrnpm PE=1 SV=3	90	90	1	90	90	90	90	"1,496,630"	"67,664"	"1,066,127"	"19,871"	"844,765"	"1,953,155"	"1,076,599"	"100,074"	"1,217,831"	"1,249,310"	"10,574"
588	1	sp|P08249|MDHM_MOUSE	 	 	 	 	58	338	35611	"Malate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Mdh2 PE=1 SV=3"	89	89	1	89	89	89	89	"2,767,507"	"88,801"	"2,061,842"	"36,863"	"1,626,255"	"3,384,900"	"1,973,608"	"167,392"	"2,291,480"	"2,319,498"	"19,361"
749	1	sp|P18760|COF1_MOUSE	 	 	"sp|P18760|COF1_MOUSE, sp|Q9R0P5|DEST_MOUSE"	 	77.7	166	18559	Cofilin-1 OS=Mus musculus OX=10090 GN=Cfl1 PE=1 SV=3	88	79	0.898	88	79	85.183	79	"1,688,551"	"24,721"	"1,393,802"	"22,110"	"1,138,572"	"2,015,066"	"1,680,699"	"118,581"	"1,763,124"	"1,677,572"	"19,945"
4063	1	sp|Q99PV0|PRP8_MOUSE	 	 	 	 	31.2	2335	273613	Pre-mRNA-processing-splicing factor 8 OS=Mus musculus OX=10090 GN=Prpf8 PE=1 SV=2	87	87	1	87	87	87	87	"1,305,558"	"58,473"	"808,747"	"10,080"	"634,379"	"1,608,910"	"774,334"	"68,053"	"852,362"	"1,059,585"	"7,110"
882	1	sp|P29351|PTN6_MOUSE	 	 	 	 	50.6	595	67558	Tyrosine-protein phosphatase non-receptor type 6 OS=Mus musculus OX=10090 GN=Ptpn6 PE=1 SV=2	86	86	1	86	86	86	86	"1,365,318"	"82,011"	"1,278,743"	"18,273"	"1,164,632"	"1,618,657"	"1,811,841"	"93,207"	"2,027,757"	"1,393,132"	"32,339"
1005	1	sp|P42932|TCPQ_MOUSE	 	 	 	 	59.9	548	59555	T-complex protein 1 subunit theta OS=Mus musculus OX=10090 GN=Cct8 PE=1 SV=3	86	86	1	86	86	86	86	"1,721,962"	"77,166"	"943,702"	"24,277"	"738,820"	"2,170,304"	"948,969"	"106,298"	"1,080,439"	"1,368,772"	"8,849"
1369	1	sp|P62983|RS27A_MOUSE	 	 	 	 	69.2	156	17951	Ubiquitin-40S ribosomal protein S27a OS=Mus musculus OX=10090 GN=Rps27a PE=1 SV=2	86	86	1	86	86	86	86	"1,241,424"	"39,678"	"920,768"	"15,174"	"836,209"	"1,579,268"	"1,089,628"	"87,739"	"1,037,885"	"1,038,378"	"17,544"
5131	1	sp|Q9WVA4|TAGL2_MOUSE	 	 	 	 	70.9	199	22395	Transgelin-2 OS=Mus musculus OX=10090 GN=Tagln2 PE=1 SV=4	86	86	1	86	86	86	86	"2,455,402"	"112,124"	"1,459,996"	"41,580"	"1,053,384"	"2,888,368"	"1,386,235"	"187,459"	"1,655,273"	"2,233,406"	"8,330"
648	1	sp|P11835|ITB2_MOUSE	 	 	"sp|O70309|ITB5_MOUSE, sp|P11835|ITB2_MOUSE, sp|P26011|ITB7_MOUSE"	 	47.2	771	85025	Integrin beta-2 OS=Mus musculus OX=10090 GN=Itgb2 PE=1 SV=2	85	83	0.976	85	83	84.953	83	"1,148,328"	"48,459"	"1,017,193"	"16,102"	"930,273"	"1,353,956"	"1,405,564"	"76,936"	"1,662,120"	"1,263,774"	"7,582"
1363	1	sp|P62908|RS3_MOUSE	 	 	 	 	74.9	243	26674	40S ribosomal protein S3 OS=Mus musculus OX=10090 GN=Rps3 PE=1 SV=1	85	85	1	85	85	85	85	"2,551,871"	"89,114"	"1,254,192"	"36,334"	"942,684"	"2,876,863"	"1,189,617"	"123,368"	"1,254,355"	"1,807,072"	"8,721"
5470	1	sp|Q922F4|TBB6_MOUSE_family	 	sp|Q922F4|TBB6_MOUSE&sp|A2AQ07|TBB1_MOUSE	"sp|P68372|TBB4B_MOUSE&sp|Q9D6F9|TBB4A_MOUSE, sp|P99024|TBB5_MOUSE, sp|Q7TMM9|TBB2A_MOUSE&sp|Q9CWF2|TBB2B_MOUSE, sp|Q922F4|TBB6_MOUSE&sp|A2AQ07|TBB1_MOUSE, sp|Q9ERD7|TBB3_MOUSE"	 	'(51.0)	'(447)	'(50090)	'(Tubulin beta-6 chain OS=Mus musculus OX=10090 GN=Tubb6 PE=1 SV=1)	85	18	0.212	85	18	38.465	18	"112,879"	"7,636"	"104,020"	870	"86,203"	"128,697"	"124,000"	"4,955"	"135,185"	"121,028"	150
130	1	sp|B2RQC6|PYR1_MOUSE	 	 	 	 	28	2225	243236	CAD protein OS=Mus musculus OX=10090 GN=Cad PE=1 SV=1	83	83	1	83	83	83	83	"986,501"	"50,108"	"617,995"	"7,790"	"498,246"	"1,244,068"	"509,063"	"51,612"	"536,372"	"761,617"	"4,940"
195	1	sp|O08528|HXK2_MOUSE	 	 	"sp|O08528|HXK2_MOUSE, sp|P17710|HXK1_MOUSE, sp|Q3TRM8|HXK3_MOUSE, sp|Q8BJ34|MARF1_MOUSE, sp|Q91W97|HKDC1_MOUSE"	 	44.6	917	102534	Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1	83	70	0.843	83	70	77.566	70	"809,822"	"66,631"	"676,826"	"11,307"	"572,451"	"1,000,712"	"744,975"	"40,276"	"861,454"	"779,424"	"10,212"
1102	1	sp|P50516|VATA_MOUSE	 	 	 	 	53.8	617	68325	V-type proton ATPase catalytic subunit A OS=Mus musculus OX=10090 GN=Atp6v1a PE=1 SV=2	83	83	1	83	83	83	83	"920,162"	"47,965"	"1,008,406"	"9,878"	"869,039"	"1,132,217"	"1,196,310"	"53,462"	"1,415,234"	"937,359"	"11,002"
1106	1	sp|P50580|PA2G4_MOUSE	 	 	 	 	63.2	394	43698	Proliferation-associated protein 2G4 OS=Mus musculus OX=10090 GN=Pa2g4 PE=1 SV=3	83	83	1	83	83	83	83	"1,692,832"	"68,132"	"707,507"	"21,594"	"529,666"	"1,949,199"	"636,319"	"94,954"	"691,774"	"1,195,147"	"1,108"
